,DBN,SCHOOL NAME,Num of SAT Test Takers,Sum,Graduation rate
340,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
341,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
342,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
343,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
344,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
345,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
346,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
347,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,61.5
348,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,76.9
349,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
350,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,56.5
351,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,72.0
352,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,72.0
353,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,60.5
354,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,63.2
355,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,62.2
356,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,76.1
357,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,75.0
358,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,78.8
359,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,80.8
360,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
361,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
362,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
363,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
364,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
365,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,
366,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,63.6
367,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,66.7
368,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,70.6
369,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,68.9
370,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,76.6
371,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,80.5
372,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,80.5
373,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,71.4
374,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,59.0
375,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,55.6
376,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,77.1
377,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,65.8
378,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,75.5
379,1M450,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",50,1148,77.6
380,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,67.2
381,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,62.5
382,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,62.0
383,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,72.5
384,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,71.8
385,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,77.8
386,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,78.9
387,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
388,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
389,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
390,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
391,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
392,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
393,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
394,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,67.3
395,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,63.8
396,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,61.1
397,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,75.3
398,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,71.4
399,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,78.4
400,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,79.5
401,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
402,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
403,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,60.9
404,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
405,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
406,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
407,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
408,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,67.3
409,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,60.4
410,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,62.5
411,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,77.0
412,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,75.4
413,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,81.4
414,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,82.9
415,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
416,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
417,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
418,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
419,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
420,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
421,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
422,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
423,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,61.5
424,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,76.9
425,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
426,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,56.5
427,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,72.0
428,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,72.0
429,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,60.5
430,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,63.2
431,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,62.2
432,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,76.1
433,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,75.0
434,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,78.8
435,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,80.8
436,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
437,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
438,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
439,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
440,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
441,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,
442,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,63.6
443,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,66.7
444,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,70.6
445,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,68.9
446,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,76.6
447,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,80.5
448,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,80.5
449,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,71.4
450,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,59.0
451,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,55.6
452,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,77.1
453,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,65.8
454,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,75.5
455,1M450,LOWER MANHATTAN ARTS ACADEMY,40,1200,77.6
456,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,67.2
457,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,62.5
458,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,62.0
459,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,72.5
460,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,71.8
461,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,77.8
462,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,78.9
463,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
464,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
465,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
466,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
467,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
468,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
469,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
470,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,67.3
471,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,63.8
472,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,61.1
473,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,75.3
474,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,71.4
475,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,78.4
476,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,79.5
477,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
478,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
479,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,60.9
480,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
481,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
482,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
483,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
484,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,67.3
485,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,60.4
486,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,62.5
487,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,77.0
488,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,75.4
489,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,81.4
490,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,82.9
491,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
492,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
493,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
494,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
495,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
496,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
497,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
498,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
499,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,61.5
500,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,76.9
501,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
502,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,56.5
503,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,72.0
504,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,72.0
505,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,60.5
506,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,63.2
507,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,62.2
508,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,76.1
509,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,75.0
510,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,78.8
511,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,80.8
512,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
513,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
514,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
515,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
516,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
517,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,
518,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,63.6
519,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,66.7
520,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,70.6
521,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,68.9
522,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,76.6
523,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,80.5
524,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,80.5
525,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,71.4
526,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,59.0
527,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,55.6
528,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,77.1
529,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,65.8
530,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,75.5
531,1M450,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",69,1188,77.6
532,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,49.3
533,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,40.0
534,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,44.3
535,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,44.6
536,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,55.7
537,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,56.0
538,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,59.5
539,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
540,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
541,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
542,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
543,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
544,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
545,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
546,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,50.9
547,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,42.9
548,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,45.2
549,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,49.1
550,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,58.9
551,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,61.1
552,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,63.9
553,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
554,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
555,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
556,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
557,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
558,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
559,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
560,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,53.6
561,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,48.9
562,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,50.0
563,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,46.9
564,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,54.9
565,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,60.6
566,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,62.0
567,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
568,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
569,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
570,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
571,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
572,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
573,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
574,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
575,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
576,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
577,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
578,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
579,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
580,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
581,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,43.8
582,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,30.6
583,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,40.7
584,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,38.8
585,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,52.4
586,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,46.3
587,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,50.0
588,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
589,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
590,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
591,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,
592,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,68.4
593,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,58.1
594,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,45.2
595,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,53.7
596,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,59.4
597,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,68.9
598,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,68.9
599,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,42.1
600,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,33.3
601,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,31.0
602,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,30.3
603,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,46.0
604,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,41.0
605,1M509,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",42,1127,48.7
606,1M509,GRAMERCY ARTS HIGH SCHOOL,60,1176,49.3
607,1M509,GRAMERCY ARTS HIGH SCHOOL,60,1176,40.0
608,1M509,GRAMERCY ARTS HIGH SCHOOL,60,1176,44.3
609,1M509,GRAMERCY ARTS HIGH SCHOOL,60,1176,44.6
610,1M509,GRAMERCY ARTS HIGH SCHOOL,60,1176,55.7
611,1M509,GRAMERCY ARTS HIGH SCHOOL,60,1176,56.0
